Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product URL,Attachment,Image URL
Dental City,83-05355200,Kavo ,0535.5200,INTRAmatic Air 181H 20000 rpm Motor E-Type Connection,"KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ",,,Handpieces,Low Speed,https://www.dentalcity.com/product/19325/kavo-intramatic-air-motor,,https://www.dentalcity.com/CatalogImages/DENLN/19-55395-SkuImage-900X380.jpg
Dental City,83-2216,Vector ,TT-FGP,Turbo Torque FG Head Attach Push TT-FGP,"Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/12245/vector-turbo-torque-push-button,,https://www.dentalcity.com/CatalogImages/DENLN/19-35403-SkuImage-900X380.jpg
Dental City,83-2313FG,Vector ,TT-FGP-MW,Turbo Torque Push FG Midwest TT-FGP-MW,"Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/12245/vector-turbo-torque-push-button,,https://www.dentalcity.com/CatalogImages/DENLN/19-35432-SkuImage-900X380.jpg
Dental City,83-2215,Vector ,TT-LAP,Turbo Torque RA Push Button Attach TT-LAP,"Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/12245/vector-turbo-torque-push-button,,https://www.dentalcity.com/CatalogImages/DENLN/19-35402-SkuImage-900X380.jpg
Dental City,83-2311FG,Vector ,TT-FGP-ST,Turbo Torque Push Angle Star TT-FGP-ST,"Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.,Direct replacement for Star #61340.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/12245/vector-turbo-torque-push-button,,https://www.dentalcity.com/CatalogImages/DENLN/19-35430-SkuImage-900X380.jpg
Dental City,83-05355250,Kavo ,0535.5250,INTRAmatic Air 181M 20000 rpm Quick Disconnect Motor 0535.550,"KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ",,,Handpieces,Low Speed,https://www.dentalcity.com/product/19325/kavo-intramatic-air-motor,,https://www.dentalcity.com/CatalogImages/DENLN/19-56613-SkuImage-900X380.jpg
Dental City,83-05355260,Kavo ,0535.5260,INTRAmatic 181K Air 5000-20000 rpm Motor,"KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ,KaVo INTRA™ Air Motors offer superior performance with their lightweight design and clinician-friendly ergonomics. Three different Air Motor models are available. Use the dropdown menu to make your motor selection. Made in Germany.
INTRA 181 H Air Motor (item # 83-05355200)
Specifications:

Non-optic
Speed range up to 20,000 rpm
Forward / reverse speed adjustment
Internal air / water coolant
4-hole connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA LUX 181 L Air Motor (item # 83-05355210)
Specifications:

Optic
Speed range up to 20,000 rpm
Foward / reverse speed adjustment
Internal air / water coolant
6-pin connection
Sterilizable
Fits all attachments optic or non-optic with Universal ""E"" type connection
Anti-retraction system
Use with KaVo LCM
31 - 39 PSI (2.2 - 2.7 bar)
1-year warranty

INTRA 181K Air Motor (item # 83-05355260)
Specifications:

Non-optic
Speed range up to 20,000 rpm
4-hole connection
Forward / reverse speed adjustment
Sterilizable
36 - 44 PSI (2.5 - 3.5 bar)
No water
No chip air
1-year warranty

 ",,,Handpieces,Low Speed,https://www.dentalcity.com/product/19325/kavo-intramatic-air-motor,,https://www.dentalcity.com/CatalogImages/DENLN/19-55397-SkuImage-900X380.jpg
Dental City,83-740065,Dentsply Sirona ,740065,Nupro RDH Featherweight Hose Beige 740065,"Featherweight Hose for Nupro RDH Hygienist Handpiece.
Specially designed hose helps reduce cord drag of the handpiece and provide a more comfortable user experience.
Two colors available: Gray (#83-740055) or Beige (#83-740065),Featherweight Hose for Nupro RDH Hygienist Handpiece.
Specially designed hose helps reduce cord drag of the handpiece and provide a more comfortable user experience.
Two colors available: Gray (#83-740055) or Beige (#83-740065)",,,Handpieces,Low Speed,https://www.dentalcity.com/product/2949/dentsply-sirona-midwest-rdh-featherweight-hose,,https://www.dentalcity.com/CatalogImages/DENLN/19-35822-SkuImage-900X380.jpg
Dental City,50-5500540,Premier ,5500540,AeroPro Charger 5500540,",,",,,Handpieces,Low Speed,https://www.dentalcity.com/product/20808/premier-aeropro-parts,,https://www.dentalcity.com/CatalogImages/DENLN/19-59435-SkuImage-900X380.jpg
Dental City,83-740055,Dentsply Sirona ,740055,Nupro RDH Featherweight Hose Gray 740055,"Featherweight Hose for Nupro RDH Hygienist Handpiece.
Specially designed hose helps reduce cord drag of the handpiece and provide a more comfortable user experience.
Two colors available: Gray (#83-740055) or Beige (#83-740065),Featherweight Hose for Nupro RDH Hygienist Handpiece.
Specially designed hose helps reduce cord drag of the handpiece and provide a more comfortable user experience.
Two colors available: Gray (#83-740055) or Beige (#83-740065)",,,Handpieces,Low Speed,https://www.dentalcity.com/product/2949/dentsply-sirona-midwest-rdh-featherweight-hose,,https://www.dentalcity.com/CatalogImages/DENLN/19-35820-SkuImage-900X380.jpg
Dental City,83-740060,Dentsply Sirona ,740060,Nupro RDH Handpiece Featherweight Package Beige 740060,"Nupro RDH® Hygiene Handpiece Featherweight Package provides all the great features of the Nupro RDH Handpiece plus the additon of a specially designed hose that reduces cord drag and provides amore comfortable cleaning experience.
Features include:

Featherweight Package Hose reduces cord drag
For use with disposable prophy angles
Lighweight (3oz.) and comfortable to use all day
Ergnomic shape and 360° for reduced wrist strain
Non-slip grip
Autoclavable parts for infection control
Fits all 4-hold tubing
2-year warranty

Item includes: 1 Handpiece, 1 Featherweight Hose, 1 Hose Installation Kit
Choose between Gray (#83-740050) or Beige (#83-740060) Hose Colors.,Nupro RDH® Hygiene Handpiece Featherweight Package provides all the great features of the Nupro RDH Handpiece plus the additon of a specially designed hose that reduces cord drag and provides amore comfortable cleaning experience.
Features include:

Featherweight Package Hose reduces cord drag
For use with disposable prophy angles
Lighweight (3oz.) and comfortable to use all day
Ergnomic shape and 360° for reduced wrist strain
Non-slip grip
Autoclavable parts for infection control
Fits all 4-hold tubing
2-year warranty

Item includes: 1 Handpiece, 1 Featherweight Hose, 1 Hose Installation Kit
Choose between Gray (#83-740050) or Beige (#83-740060) Hose Colors.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/2950/dentsply-sirona-midwest-rdh-featherweight-package,,https://www.dentalcity.com/CatalogImages/DENLN/19-35821-SkuImage-900X380.jpg
Dental City,95-5500550,Premier ,5500550,AeroPro Inner Module Motor Only 5500550,",,",,,Handpieces,Low Speed,https://www.dentalcity.com/product/20808/premier-aeropro-parts,,https://www.dentalcity.com/CatalogImages/DENLN/19-60074-SkuImage-900X380.jpg
Dental City,83-740050,Dentsply Sirona ,740050,Nupro RDH Handpiece  Featherweight Package Gray 740050,"Nupro RDH® Hygiene Handpiece Featherweight Package provides all the great features of the Nupro RDH Handpiece plus the additon of a specially designed hose that reduces cord drag and provides amore comfortable cleaning experience.
Features include:

Featherweight Package Hose reduces cord drag
For use with disposable prophy angles
Lighweight (3oz.) and comfortable to use all day
Ergnomic shape and 360° for reduced wrist strain
Non-slip grip
Autoclavable parts for infection control
Fits all 4-hold tubing
2-year warranty

Item includes: 1 Handpiece, 1 Featherweight Hose, 1 Hose Installation Kit
Choose between Gray (#83-740050) or Beige (#83-740060) Hose Colors.,Nupro RDH® Hygiene Handpiece Featherweight Package provides all the great features of the Nupro RDH Handpiece plus the additon of a specially designed hose that reduces cord drag and provides amore comfortable cleaning experience.
Features include:

Featherweight Package Hose reduces cord drag
For use with disposable prophy angles
Lighweight (3oz.) and comfortable to use all day
Ergnomic shape and 360° for reduced wrist strain
Non-slip grip
Autoclavable parts for infection control
Fits all 4-hold tubing
2-year warranty

Item includes: 1 Handpiece, 1 Featherweight Hose, 1 Hose Installation Kit
Choose between Gray (#83-740050) or Beige (#83-740060) Hose Colors.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/2950/dentsply-sirona-midwest-rdh-featherweight-package,,https://www.dentalcity.com/CatalogImages/DENLN/19-35819-SkuImage-900X380.jpg
Dental City,83-MWNC,Johnson Promident ,MWNC,Johnson Promident Straight Nose Cone Midwest MWNC,",",,,Handpieces,Low Speed,https://www.dentalcity.com/product/7272/johnson-promident-straight-nose-cone,,https://www.dentalcity.com/CatalogImages/DENLN/19-36020-SkuImage-900X380.jpg
Dental City,83-ENC,Johnson Promident ,ENC,1:1 Straight Nose Cone ENC,",",,,Handpieces,Low Speed,https://www.dentalcity.com/product/7272/johnson-promident-straight-nose-cone,,https://www.dentalcity.com/CatalogImages/DENLN/19-35989-SkuImage-900X380.jpg
Dental City,83-2414,Vector ,MRA-U,Marathon Mini Latch Head MRA-U,"Fits NSK Angles.,Fits NSK Angles.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/12206/vector-marathon-mini-latch-head,,https://www.dentalcity.com/CatalogImages/DENLN/19-35443-SkuImage-900X380.jpg
Dental City,83-2218,Vector ,MRA-NK,Marathon Mini Latch Head MRA-NK,"Fits NSK Angles.,Fits NSK Angles.",,,Handpieces,Low Speed,https://www.dentalcity.com/product/12206/vector-marathon-mini-latch-head,,https://www.dentalcity.com/CatalogImages/DENLN/19-35404-SkuImage-900X380.jpg
Dental City,83-10044456,Kavo ,1004.4456,INTRA LUX Autochuck Push Button Head L80 1:1 1004.4456,"KaVo Master Series INTRA LUX Autochuck Operative Heads are available in two options and can fit multiple KaVo handpiece lines. Use the dropdown menu to make your selection. Made in Germany.
L68 B Latch Head (item # 83-10081834)
Specifications:

Transmission 1:1
For latch burs
Push button auto chuck

L80 Friction Grip Head (item # 83-10044456)
Specifications:

Transmission 1:1
For friction grip burs
Push button auto chuck
,KaVo Master Series INTRA LUX Autochuck Operative Heads are available in two options and can fit multiple KaVo handpiece lines. Use the dropdown menu to make your selection. Made in Germany.
L68 B Latch Head (item # 83-10081834)
Specifications:

Transmission 1:1
For latch burs
Push button auto chuck

L80 Friction Grip Head (item # 83-10044456)
Specifications:

Transmission 1:1
For friction grip burs
Push button auto chuck
",,,Handpieces,Low Speed,https://www.dentalcity.com/product/19322/kavo-intra-lux-push-button,,https://www.dentalcity.com/CatalogImages/DENLN/19-55433-SkuImage-900X380.jpg
Dental City,83-10081834,Kavo ,1008.1834,INTRA LUX Latch Autochuck Push Button Head L68 B 1:1 1008.1834,"KaVo Master Series INTRA LUX Autochuck Operative Heads are available in two options and can fit multiple KaVo handpiece lines. Use the dropdown menu to make your selection. Made in Germany.
L68 B Latch Head (item # 83-10081834)
Specifications:

Transmission 1:1
For latch burs
Push button auto chuck

L80 Friction Grip Head (item # 83-10044456)
Specifications:

Transmission 1:1
For friction grip burs
Push button auto chuck
,KaVo Master Series INTRA LUX Autochuck Operative Heads are available in two options and can fit multiple KaVo handpiece lines. Use the dropdown menu to make your selection. Made in Germany.
L68 B Latch Head (item # 83-10081834)
Specifications:

Transmission 1:1
For latch burs
Push button auto chuck

L80 Friction Grip Head (item # 83-10044456)
Specifications:

Transmission 1:1
For friction grip burs
Push button auto chuck
",,,Handpieces,Low Speed,https://www.dentalcity.com/product/19322/kavo-intra-lux-push-button,,https://www.dentalcity.com/CatalogImages/DENLN/19-55429-SkuImage-900X380.jpg
Dental City,83-760012R,Dentsply Sirona ,760012R,RDH Color Bands Red 6/Pack 760012R,",,,",,,Handpieces,Low Speed,https://www.dentalcity.com/product/18598/dentsply-sirona-rdh-freedom-color-bands,,https://www.dentalcity.com/CatalogImages/DENLN/19-58063-SkuImage-900X380.jpg
Dental City,83-760016R,Dentsply Sirona ,760016R,RDH Color Bands Green 6/Pack 760016R,",,,",,,Handpieces,Low Speed,https://www.dentalcity.com/product/18598/dentsply-sirona-rdh-freedom-color-bands,,https://www.dentalcity.com/CatalogImages/DENLN/19-56420-SkuImage-900X380.jpg
Dental City,83-760011R,Dentsply Sirona ,760011R,RDH Color Bands Orange 6/Pack 760011R,",,,",,,Handpieces,Low Speed,https://www.dentalcity.com/product/18598/dentsply-sirona-rdh-freedom-color-bands,,https://www.dentalcity.com/CatalogImages/DENLN/19-56419-SkuImage-900X380.jpg
